code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
FFF,2013J,315808,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-163,500,TRUE
FFF,2013J,316061,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,-38,188,FALSE
FFF,2013J,316098,M,South Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,-32,500,TRUE
FFF,2013J,316541,F,Scotland,HE Qualification,30-40%,0-35,0,120,N,Distinction,-81,500,TRUE
FFF,2013J,318627,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-115,500,TRUE
FFF,2013J,319578,M,East Midlands Region,Lower Than A Level,Oct-20,35-55,1,90,N,Pass,-32,500,TRUE
FFF,2013J,320437,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-75,500,TRUE
FFF,2013J,321486,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,-29,65,FALSE
FFF,2013J,321969,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-150,110,FALSE
FFF,2013J,323480,F,South Region,HE Qualification,50-60%,0-35,1,60,N,Pass,-185,500,TRUE
FFF,2013J,323984,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,-29,500,TRUE
FFF,2013J,324331,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-72,138,FALSE
FFF,2013J,324672,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-16,500,TRUE
FFF,2013J,325368,M,Scotland,A Level or Equivalent,80-90%,35-55,3,90,N,Fail,-29,500,TRUE
FFF,2013J,325750,M,Scotland,HE Qualification,Oct-20,35-55,1,90,N,Withdrawn,-32,235,FALSE
FFF,2013J,326056,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-25,179,FALSE
FFF,2013J,329655,F,Ireland,Lower Than A Level,500,0-35,1,90,N,Fail,-29,500,TRUE
FFF,2013J,330192,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-28,500,TRUE
FFF,2013J,330347,M,South Region,HE Qualification,90-100%,55<=,1,60,N,Fail,-196,500,TRUE
FFF,2013J,330669,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-94,-78,FALSE
FFF,2013J,330723,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-38,172,FALSE
FFF,2013J,331039,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,120,Y,Pass,-29,500,TRUE
FFF,2013J,331417,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-32,500,TRUE
FFF,2013J,333710,M,Ireland,A Level or Equivalent,50-60%,0-35,1,90,N,Fail,-44,500,TRUE
FFF,2013J,334476,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-47,500,TRUE
FFF,2013J,334669,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-46,58,FALSE
FFF,2013J,335476,M,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,-117,500,TRUE
FFF,2013J,335562,M,North Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-59,500,TRUE
FFF,2013J,335582,M,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction,-32,500,TRUE
FFF,2013J,335644,M,South West Region,HE Qualification,90-100%,35-55,0,120,N,Fail,-28,500,TRUE
FFF,2013J,335726,F,North Western Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,-149,100,FALSE
FFF,2013J,338536,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-16,500,TRUE
FFF,2013J,338806,M,North Region,Lower Than A Level,70-80%,0-35,2,90,N,Fail,-32,500,TRUE
FFF,2013J,338975,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-99,500,TRUE
FFF,2013J,339624,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-37,9,FALSE
FFF,2013J,340647,F,South East Region,HE Qualification,80-90%,35-55,0,90,N,Pass,-23,500,TRUE
FFF,2013J,340751,F,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-32,-1,FALSE
FFF,2013J,341096,M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-54,500,TRUE
FFF,2013J,341361,M,London Region,HE Qualification,Oct-20,35-55,1,60,N,Pass,-194,500,TRUE
FFF,2013J,341470,F,South East Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-90,500,TRUE
FFF,2013J,341839,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,-23,157,FALSE
FFF,2013J,342155,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-38,500,TRUE
FFF,2013J,342208,M,South West Region,A Level or Equivalent,30-40%,0-35,1,180,Y,Withdrawn,-157,-123,FALSE
FFF,2013J,342953,M,Wales,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-165,500,TRUE
FFF,2013J,343419,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-103,500,TRUE
FFF,2013J,343658,M,Scotland,Lower Than A Level,90-100%,0-35,2,90,N,Fail,-31,500,TRUE
FFF,2013J,343828,F,London Region,Lower Than A Level,50-60%,0-35,1,180,N,Pass,-29,500,TRUE
FFF,2013J,344787,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-117,500,TRUE
FFF,2013J,347484,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-95,500,TRUE
FFF,2013J,347809,F,Scotland,HE Qualification,Oct-20,0-35,0,60,N,Pass,-47,500,TRUE
FFF,2013J,348717,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass,-192,500,TRUE
FFF,2013J,348783,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-38,500,TRUE
FFF,2013J,349219,M,West Midlands Region,A Level or Equivalent,500,0-35,1,270,N,Fail,-23,500,TRUE
FFF,2013J,349247,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Withdrawn,-49,101,FALSE
FFF,2013J,349676,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-150,500,TRUE
FFF,2013J,351170,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-26,500,TRUE
FFF,2013J,351505,M,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-37,500,TRUE
FFF,2013J,352083,M,West Midlands Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Withdrawn,-32,-18,FALSE
FFF,2013J,352102,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,-31,0,FALSE
FFF,2013J,353066,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-38,-23,FALSE
FFF,2013J,353790,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-19,500,TRUE
FFF,2013J,354550,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-92,500,TRUE
FFF,2013J,355293,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,150,N,Withdrawn,-54,228,FALSE
FFF,2013J,355335,M,Ireland,Lower Than A Level,0-10%,35-55,2,90,N,Pass,-136,500,TRUE
FFF,2013J,356397,M,South East Region,Lower Than A Level,50-60%,0-35,2,90,N,Fail,-37,500,TRUE
FFF,2013J,357851,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,Y,Withdrawn,-145,234,FALSE
FFF,2013J,359149,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-145,166,FALSE
FFF,2013J,360581,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-38,500,TRUE
FFF,2013J,360747,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-67,500,TRUE
FFF,2013J,360986,M,London Region,A Level or Equivalent,Oct-20,35-55,1,120,N,Pass,-23,500,TRUE
FFF,2013J,361837,M,Wales,HE Qualification,60-70%,35-55,2,120,N,Fail,-157,500,TRUE
FFF,2013J,363273,F,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-15,500,TRUE
FFF,2013J,363738,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-53,93,FALSE
FFF,2013J,364790,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,-83,500,TRUE
FFF,2013J,364974,M,North Region,Lower Than A Level,40-50%,35-55,1,180,N,Pass,-73,500,TRUE
FFF,2013J,367510,M,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,-37,94,FALSE
FFF,2013J,367605,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-37,500,TRUE
FFF,2013J,368315,M,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Pass,-31,500,TRUE
FFF,2013J,368935,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,-194,500,TRUE
FFF,2013J,369208,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,-142,500,TRUE
FFF,2013J,369826,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-82,-15,FALSE
FFF,2013J,370934,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,1,60,N,Withdrawn,-150,-110,FALSE
FFF,2013J,371133,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-71,134,FALSE
FFF,2013J,371247,M,East Midlands Region,HE Qualification,80-90%,35-55,1,120,N,Pass,-28,500,TRUE
FFF,2013J,371869,M,Wales,HE Qualification,50-60%,35-55,0,240,N,Pass,-51,500,TRUE
FFF,2013J,372262,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,-88,500,TRUE
FFF,2013J,372619,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-174,0,FALSE
FFF,2013J,377705,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,-88,500,TRUE
FFF,2013J,379070,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction,-28,500,TRUE
FFF,2013J,379843,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Pass,-64,500,TRUE
FFF,2013J,380161,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,-108,-101,FALSE
FFF,2013J,380435,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,-158,500,TRUE
FFF,2013J,380710,M,London Region,Lower Than A Level,20-30%,35-55,0,180,N,Withdrawn,-38,37,FALSE
FFF,2013J,381058,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-135,500,TRUE
FFF,2013J,381365,M,North Western Region,Lower Than A Level,30-40%,0-35,2,120,N,Withdrawn,-37,104,FALSE
FFF,2013J,381414,M,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-101,51,FALSE
FFF,2013J,381959,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Fail,-95,500,TRUE
FFF,2013J,382125,M,North Region,Lower Than A Level,Oct-20,0-35,1,90,N,Withdrawn,-145,0,FALSE
FFF,2013J,382156,M,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-54,500,TRUE
FFF,2013J,382738,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-94,500,TRUE
FFF,2013J,383517,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-25,500,TRUE
FFF,2013J,384227,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-158,500,TRUE
FFF,2013J,385033,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-149,500,TRUE
FFF,2013J,385195,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-101,500,TRUE
FFF,2013J,385209,M,London Region,Lower Than A Level,30-40%,0-35,1,90,Y,Fail,-61,500,TRUE
FFF,2013J,385547,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Pass,-27,500,TRUE
FFF,2013J,387507,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-149,500,TRUE
FFF,2013J,387941,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-67,0,FALSE
FFF,2013J,388754,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,Distinction,-192,500,TRUE
FFF,2013J,389208,M,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-38,500,TRUE
FFF,2013J,391187,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,Pass,-38,500,TRUE
FFF,2013J,392210,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-89,500,TRUE
FFF,2013J,392427,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-49,500,TRUE
FFF,2013J,392692,F,North Western Region,A Level or Equivalent,0-10%,35-55,3,180,N,Withdrawn,-62,62,FALSE
FFF,2013J,393526,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Distinction,-66,500,TRUE
FFF,2013J,393698,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-32,209,FALSE
FFF,2013J,393827,F,London Region,A Level or Equivalent,30-40%,0-35,1,150,N,Pass,-42,500,TRUE
FFF,2013J,394218,M,North Region,A Level or Equivalent,Oct-20,35-55,1,60,N,Fail,-121,500,TRUE
FFF,2013J,394239,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-44,500,TRUE
FFF,2013J,395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,-32,73,FALSE
FFF,2013J,395373,M,North Region,A Level or Equivalent,500,0-35,2,120,N,Pass,-18,500,TRUE
FFF,2013J,395696,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-28,500,TRUE
FFF,2013J,395814,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-29,59,FALSE
FFF,2013J,396502,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-113,500,TRUE
FFF,2013J,397292,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-117,229,FALSE
FFF,2013J,397470,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-155,500,TRUE
FFF,2013J,397506,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-29,500,TRUE
FFF,2013J,399863,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,270,N,Withdrawn,-110,95,FALSE
FFF,2013J,400145,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,N,Pass,-22,500,TRUE
FFF,2013J,400266,M,London Region,A Level or Equivalent,20-30%,0-35,3,90,N,Pass,-45,500,TRUE
FFF,2013J,401824,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Fail,-36,500,TRUE
FFF,2013J,401866,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn,-32,137,FALSE
FFF,2013J,402458,F,Ireland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-198,235,FALSE
FFF,2013J,402662,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,-23,500,TRUE
FFF,2013J,404536,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-31,500,TRUE
FFF,2013J,404631,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-67,500,TRUE
FFF,2013J,405314,M,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-17,500,TRUE
FFF,2013J,406254,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-184,500,TRUE
FFF,2013J,409040,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,90,N,Pass,-191,500,TRUE
FFF,2013J,409276,F,Wales,Lower Than A Level,30-40%,0-35,0,180,N,Fail,-54,500,TRUE
FFF,2013J,410666,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Withdrawn,-62,-42,FALSE
FFF,2013J,410838,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,Pass,-75,500,TRUE
FFF,2013J,411939,M,South Region,A Level or Equivalent,40-50%,35-55,1,180,N,Withdrawn,-54,32,FALSE
FFF,2013J,412697,M,North Region,A Level or Equivalent,80-90%,0-35,2,210,N,Pass,-26,500,TRUE
FFF,2013J,413137,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-60,41,FALSE
FFF,2013J,413259,F,Scotland,A Level or Equivalent,80-90%,35-55,3,240,N,Withdrawn,-194,-33,FALSE
FFF,2013J,413747,M,Ireland,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-75,500,TRUE
FFF,2013J,413950,M,North Region,Lower Than A Level,500,0-35,1,60,N,Fail,-61,500,TRUE
FFF,2013J,415724,M,Wales,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,-54,44,FALSE
FFF,2013J,416304,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-73,500,TRUE
FFF,2013J,416426,M,East Anglian Region,HE Qualification,Oct-20,0-35,0,120,N,Withdrawn,-145,-31,FALSE
FFF,2013J,416696,F,Scotland,HE Qualification,20-30%,0-35,1,60,N,Withdrawn,-22,157,FALSE
FFF,2013J,417135,F,North Region,A Level or Equivalent,500,35-55,1,60,N,Fail,-138,500,TRUE
FFF,2013J,417414,M,London Region,HE Qualification,30-40%,0-35,1,90,N,Pass,-30,500,TRUE
FFF,2013J,417663,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-138,500,TRUE
FFF,2013J,418007,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,-32,500,TRUE
FFF,2013J,418129,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,-82,-8,FALSE
FFF,2013J,418340,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,-51,500,TRUE
FFF,2013J,419024,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-29,500,TRUE
FFF,2013J,419565,M,East Anglian Region,Lower Than A Level,Oct-20,35-55,1,180,N,Fail,-15,500,TRUE
FFF,2013J,419990,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-66,500,TRUE
FFF,2013J,420867,M,Ireland,Lower Than A Level,500,35-55,0,240,N,Pass,-32,500,TRUE
FFF,2013J,421070,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-29,100,FALSE
FFF,2013J,422006,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-67,500,TRUE
FFF,2013J,423544,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-82,-61,FALSE
FFF,2013J,424069,F,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-46,2,FALSE
FFF,2013J,424171,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-121,500,TRUE
FFF,2013J,424437,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-136,500,TRUE
FFF,2013J,425218,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail,-24,500,TRUE
FFF,2013J,426137,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-94,95,FALSE
FFF,2013J,426768,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-57,87,FALSE
FFF,2013J,427802,F,South East Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Pass,-114,500,TRUE
FFF,2013J,428195,M,Wales,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-43,500,TRUE
FFF,2013J,429194,M,London Region,HE Qualification,Oct-20,35-55,1,60,N,Withdrawn,-62,0,FALSE
FFF,2013J,429832,M,Ireland,HE Qualification,500,0-35,1,60,N,Fail,-43,500,TRUE
FFF,2013J,432336,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-45,500,TRUE
FFF,2013J,432474,F,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,-19,500,TRUE
FFF,2013J,432592,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,-136,500,TRUE
FFF,2013J,432703,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-45,500,TRUE
FFF,2013J,434617,M,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-123,500,TRUE
FFF,2013J,436044,M,North Region,A Level or Equivalent,30-40%,0-35,1,180,N,Fail,-61,500,TRUE
FFF,2013J,438063,M,Wales,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn,-102,171,FALSE
FFF,2013J,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,-29,500,TRUE
FFF,2013J,438644,F,North Region,A Level or Equivalent,500,35-55,2,60,N,Withdrawn,-28,235,FALSE
FFF,2013J,439053,M,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-53,108,FALSE
FFF,2013J,439203,F,Wales,Lower Than A Level,Oct-20,35-55,0,90,N,Fail,-89,500,TRUE
FFF,2013J,440851,M,Scotland,Lower Than A Level,30-40%,0-35,3,60,N,Fail,-88,500,TRUE
FFF,2013J,441606,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,2,120,N,Fail,-32,500,TRUE
FFF,2013J,442432,M,South West Region,Lower Than A Level,Oct-20,0-35,2,100,N,Fail,-43,500,TRUE
FFF,2013J,442670,M,South East Region,Lower Than A Level,Oct-20,0-35,2,120,N,Withdrawn,-122,112,FALSE
FFF,2013J,443300,M,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-116,0,FALSE
FFF,2013J,443753,M,Scotland,HE Qualification,0-10%,35-55,1,60,N,Fail,-108,500,TRUE
FFF,2013J,443954,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-45,47,FALSE
FFF,2013J,444266,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,-32,500,TRUE
FFF,2013J,444619,M,South Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,-22,37,FALSE
FFF,2013J,444697,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-36,500,TRUE
FFF,2013J,444856,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-73,500,TRUE
FFF,2013J,445410,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-52,500,TRUE
FFF,2013J,445728,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,-42,-10,FALSE
FFF,2013J,445776,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-136,500,TRUE
FFF,2013J,446628,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-125,500,TRUE
FFF,2013J,446746,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,1,60,N,Withdrawn,-150,0,FALSE
FFF,2013J,447374,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-117,-109,FALSE
FFF,2013J,447459,F,Wales,Lower Than A Level,70-80%,0-35,0,270,N,Fail,-1,500,TRUE
FFF,2013J,464522,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,-130,-29,FALSE
FFF,2013J,464616,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,-75,500,TRUE
FFF,2013J,464981,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,-80,500,TRUE
FFF,2013J,465009,M,North Region,A Level or Equivalent,500,35-55,1,90,N,Withdrawn,-67,228,FALSE
FFF,2013J,465893,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,-82,500,TRUE
FFF,2013J,465900,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-101,500,TRUE
FFF,2013J,466425,M,Ireland,HE Qualification,70-80%,0-35,0,150,N,Fail,-29,500,TRUE
FFF,2013J,466807,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,-51,129,FALSE
FFF,2013J,467243,F,North Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,-63,500,TRUE
FFF,2013J,467291,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-156,-37,FALSE
FFF,2013J,467504,M,Ireland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-22,500,TRUE
FFF,2013J,467524,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-157,500,TRUE
FFF,2013J,467685,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-38,500,TRUE
FFF,2013J,467901,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-75,500,TRUE
FFF,2013J,468947,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-52,111,FALSE
FFF,2013J,470001,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Distinction,-149,500,TRUE
FFF,2013J,470037,F,North Region,No Formal quals,500,0-35,0,150,N,Withdrawn,-2,54,FALSE
FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-38,500,TRUE
FFF,2013J,470870,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-145,500,TRUE
FFF,2013J,471973,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-57,500,TRUE
FFF,2013J,473081,F,Scotland,Lower Than A Level,70-80%,35-55,1,180,N,Withdrawn,-193,103,FALSE
FFF,2013J,473491,M,North Region,Lower Than A Level,500,0-35,1,60,N,Pass,-191,500,TRUE
FFF,2013J,473896,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,-129,500,TRUE
FFF,2013J,474126,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-109,500,TRUE
FFF,2013J,474949,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-45,500,TRUE
FFF,2013J,475253,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,90,N,Pass,-32,500,TRUE
FFF,2013J,475699,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-170,80,FALSE
FFF,2013J,476520,M,South East Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass,-74,500,TRUE
FFF,2013J,478332,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-46,500,TRUE
FFF,2013J,478583,F,London Region,A Level or Equivalent,20-30%,0-35,0,70,N,Fail,-25,500,TRUE
FFF,2013J,479828,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,2,150,N,Pass,-117,500,TRUE
FFF,2013J,479845,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-149,500,TRUE
FFF,2013J,480025,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-31,500,TRUE
FFF,2013J,480910,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,-179,-92,FALSE
FFF,2013J,481092,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,240,Y,Withdrawn,-67,79,FALSE
